title,link,date,content_snippet
"Belanja Baju Anak di Transmart Full Day Sale, Diskon hingga 70%",https://www.cnnindonesia.com/ekonomi/20250606151748-97-1237243/belanja-baju-anak-di-transmart-full-day-sale-diskon-hingga-70,2025-06-08,"Pakaian anak lagi banyak promonya di Transmart Department Store. Diskon ini berlaku selama gelaran Transmart Full Day Sale hari ini, Minggu (8/6)."
Smart TV 65 Inch Banting Harga di Transmart Full Day Sale Hari Ini,https://www.cnnindonesia.com/ekonomi/20250605172013-97-1236978/smart-tv-65-inch-banting-harga-di-transmart-full-day-sale-hari-ini,2025-06-08,"Smart TV 65 inch banting harga di Transmart Full Day Sale hari ini, Minggu (8/6), dari harga normal Rp10 jutaan jadi Rp6,7 jutaan aja!"
PT GAG Nikel Dapat Hak Spesial Sehingga Bisa Keruk Nikel Raja Ampat,https://www.cnnindonesia.com/ekonomi/20250608140946-85-1237642/pt-gag-nikel-dapat-hak-spesial-sehingga-bisa-keruk-nikel-raja-ampat,2025-06-08,"Kementerian Lingkungan Hidup (KLH) mengungkapkan ternyata PT GAG Nikel mendapatkan hak spesial sehingga bisa mengeruk kekayaan alam di Raja Ampat, Provinsi Papua Barat Daya."
"Sepeda Diskon Lagi di Transmart Full Day Sale, Jadi Cuma Rp1 Juta",https://www.cnnindonesia.com/ekonomi/20250605195549-97-1237039/sepeda-diskon-lagi-di-transmart-full-day-sale-jadi-cuma-rp1-juta,2025-06-08,Aneka sepeda lagi diskon besar-besaran hingga 60% + 20% di Transmart. Diskon tersebut berlaku untuk pembelian selama gelaran Transmart Full Day Sale yang berlangsung hari ini (8/6).
"Sambut HUT ke-11, Discovery Ancol Gelar Fun Run",https://www.cnnindonesia.com/ekonomi/20250608132424-625-1237628/sambut-hut-ke-11-discovery-ancol-gelar-fun-run,2025-06-08,"Discovery Ancol sukses menggelar Discovery Ancol Fun Run, sebuah ajang olahraga santai yang dikemas penuh semangat dan hiburan di kawasan wisata pantai Ancol, Jakarta, Minggu (8/6) pagi."
Daftar 5 Perusahaan Dapat Izin Keruk Tambang di Kawasan Raja Ampat,https://www.cnnindonesia.com/ekonomi/20250601051757-85-1235149/daftar-5-perusahaan-dapat-izin-keruk-tambang-di-kawasan-raja-ampat,2025-06-08,"Kementerian ESDM mencatat ada lima perusahaan yang mendapat izin melakukan pengerukan dan penambangan di sekitar wilayah Raja Ampat, Papua Barat."
Kementerian PU Rampungkan Paralympic Training Center di Karanganyar,https://www.cnnindonesia.com/ekonomi/20250608123051-97-1237620/kementerian-pu-rampungkan-paralympic-training-center-di-karanganyar,2025-06-08,"Kementerian Pekerjaan Umum (PU) menuntaskan pembangunan Paralympic Training Center di Kabupaten Karanganyar, Jawa Tengah. Hal ini sebagai bentuk nyata dukungan terhadap peningkatan prestasi atlet difabel Indonesia."
Bank Mandiri Perkuat Komitmen Lewat Program Kurban di Iduladha 1446 H,https://www.cnnindonesia.com/ekonomi/20250606201928-625-1237324/bank-mandiri-perkuat-komitmen-lewat-program-kurban-di-iduladha-1446-h,2025-06-06,"Memaknai Idul Adha 1446 Hijriah sebagai momentum berbagi dan memperkuat solidaritas sosial, Bank Mandiri Group kembali menjalankan program kurban sebagai bagian dari komitmen layanan kepada masyarakat. Program ini juga menjadi wujud nyata kepedulian perseroan terhadap masyarakat."
204 Ribu Kendaraan Tinggalkan Jabotabek pada H-1 Iduladha,https://www.cnnindonesia.com/ekonomi/20250606183602-92-1237302/204-ribu-kendaraan-tinggalkan-jabotabek-pada-h-1-iduladha,2025-06-06,"Sebanyak 204.385 kendaraan meninggalkan wilayah Jabotabek pada H-1 Hari Raya Iduladha, Kamis, (5/6)."
Citilink Berlakukan Diskon Tarif Nasional hingga 31 Juli 2025,https://www.cnnindonesia.com/ekonomi/20250606171347-92-1237279/citilink-berlakukan-diskon-tarif-nasional-hingga-31-juli-2025,2025-06-06,Maskapai penerbangan nasional Citilink mulai memberlakukan program diskon tarif tiket pesawat yang berlaku mulai 6 Juni hingga 31 Juli 2025.
Kemenkeu Bantah Permudah Impor Barang Buntut Negosiasi Tarif Trump,https://www.cnnindonesia.com/ekonomi/20250604212446-532-1236604/kemenkeu-bantah-permudah-impor-barang-buntut-negosiasi-tarif-trump,2025-06-06,Kementerian Keuangan (Kemenkeu) membantah aturan mempermudah barang impor yang akan berlaku mulai 6 Juni 2025 merupakan hasil kesepakatan dalam negosiasi tarif dengan Presiden AS Donald Trump.
Rizal Malarangeng Hengkang dari Kursi Komisaris Perusahaan Jusuf Hamka,https://www.cnnindonesia.com/ekonomi/20250606164702-92-1237289/rizal-malarangeng-hengkang-dari-kursi-komisaris-perusahaan-jusuf-hamka,2025-06-06,"Politisi Rizal Mallarangeng menjadi satu dari tiga anggota dewan komisaris PT Citra Marga Nusaphala Persada Tbk (CMNP), emiten jalan tol yang terafiliasi dengan pengusaha Jusuf Hamka, yang mengundurkan diri secara bersamaan."
"Syukuran HUT ke-26, PNM Berbagi Lewat Sedekah Kurban di 26 Wilayah",https://www.cnnindonesia.com/ekonomi/20250606154733-625-1237255/syukuran-hut-ke-26-pnm-berbagi-lewat-sedekah-kurban-di-26-wilayah,2025-06-06,"Dalam rangka memperingati Hari Ulang Tahun ke-26 pada 1 Juni 2025 dan bertepatan dengan momen Iduladha 1446 H, PT Permodalan Nasional Madani (PNM) menggelar aksi sedekah kurban di 26 titik di seluruh Indonesia."
"Mentan Singgung Mafia Pangan Masih Ada, Ingin Pemerintah Impor Beras",https://www.cnnindonesia.com/ekonomi/20250606154131-92-1237253/mentan-singgung-mafia-pangan-masih-ada-ingin-pemerintah-impor-beras,2025-06-06,Menteri Pertanian (Mentan) Andi Amran Sulaiman menuturkan masih ada beberapa oknum mafia pangan yang ingin mempermainkan situasi saat pemerintah tengah menggalakkan program ketahanan pangan.
"Tarif Tol Trans Jawa Diskon 20 Persen Mulai Hari Ini, Berlaku di Mana?",https://www.cnnindonesia.com/ekonomi/20250606142745-92-1237230/tarif-tol-trans-jawa-diskon-20-persen-mulai-hari-ini-berlaku-di-mana,2025-06-06,"PT Jasamarga Transjawa Tol (JTT), bagian dari Jasa Marga Group, mulai memberlakukan diskon tarif sebesar 20 persen di sejumlah ruas Tol Trans Jawa."
"Setop Eksploitasi Nikel Raja Ampat, 75 Persen Karang Dunia Ada di Sana",https://www.cnnindonesia.com/ekonomi/20250606130635-85-1237193/setop-eksploitasi-nikel-raja-ampat-75-persen-karang-dunia-ada-di-sana,2025-06-06,"Penelitian cepat tim ahli dari Conservation International, The Nature Conservancy, dan Lembaga Oseanografi Nasional (LON) LIPI pada tahun 2001 dan 2002 menyebutkan sebanyak 75 persen karang dunia ada di perairan Raja Ampat, Papua Barat Daya."
Bahlil Bakal Tinjau Langsung Tambang Nikel di Raja Ampat Usai Dikritik,https://www.cnnindonesia.com/ekonomi/20250606124454-85-1237185/bahlil-bakal-tinjau-langsung-tambang-nikel-di-raja-ampat-usai-dikritik,2025-06-06,"Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia mengaku segera terbang untuk meninjau lokasi tambang nikel di Kabupaten Raja Ampat, Papua Barat Daya, usai menjadi sorotan belakangan."
KLH Temukan Pelanggaran Serius 4 Perusahaan Nikel di Raja Ampat,https://www.cnnindonesia.com/ekonomi/20250605225120-85-1237070/klh-temukan-pelanggaran-serius-4-perusahaan-nikel-di-raja-ampat,2025-06-05,"Kementerian Lingkungan Hidup menemukan pelanggaran serius terhadap empat kegiatan pertambangan nikel di wilayah Raja Ampat, Provinsi Papua Barat Daya."
"Besok Iduladha, Berapa Stok Hewan Kurban RI Saat Ini?",https://www.cnnindonesia.com/ekonomi/20250605155631-92-1236929/besok-iduladha-berapa-stok-hewan-kurban-ri-saat-ini,2025-06-05,"Kementerian Koordinator Bidang Pangan (Kemenko Pangan) mencatat ketersediaan hewan kurban secara nasional mencapai 3,2 juta ekor menjelang Hari Raya Iduladha 2025."
"Satgas Bongkar Sabotase Data Ribuan Ton Beras, Ada 6 Temuan Kritis",https://www.cnnindonesia.com/ekonomi/20250605152538-92-1236913/satgas-bongkar-sabotase-data-ribuan-ton-beras-ada-6-temuan-kritis,2025-06-05,Satgas Pangan Mabes Polri mengungkap dugaan sabotase data distribusi ketahanan pangan terkait dengan pernyataan 11 ribu ton lebih beras keluar dari Pasar Induk Besar Cipinang akhir Mei lalu.
"Bahlil Bilang Jangan Kufur Nikmat soal Lapangan Kerja, Yuk Cek Datanya",https://www.cnnindonesia.com/ekonomi/20250605122738-92-1236806/bahlil-bilang-jangan-kufur-nikmat-soal-lapangan-kerja-yuk-cek-datanya,2025-06-05,Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menyentil pihak-pihak yang menyebut lapangan kerja sulit ditemukan di Indonesia.
"Menaker: BSU Rp600 Ribu Belum Cair Hari Ini, Butuh Waktu",https://www.cnnindonesia.com/ekonomi/20250605194640-92-1237035/menaker-bsu-rp600-ribu-belum-cair-hari-ini-butuh-waktu,2025-06-05,"Menteri Ketenagakerjaan (Menaker) Yassierli memastikan bantuan subsidi upah (BSU) belum dicairkan pada hari ini, Kamis (5/6)."
PNM Hijaukan Indonesia Lewat Pelestarian Hutan dan Terumbu Karang,https://www.cnnindonesia.com/ekonomi/20250605193411-625-1237031/pnm-hijaukan-indonesia-lewat-pelestarian-hutan-dan-terumbu-karang,2025-06-05,"PT Permodalan Nasional Madani (PNM) menunjukkan komitmen berkelanjutan di Hari Lingkungan Hidup Sedunia melalui berbagai inisiatif tanggung jawab sosial dan lingkungan (TJSL). Melalui program PNM Hijaukan Indonesia dan PNM Peduli Terumbu Karang, perusahaan turut berkontribusi dalam menjaga keberlanjutan alam Indonesia."
Profil Dua Perusahaan Nikel yang Diduga Cemari Raja Ampat,https://www.cnnindonesia.com/ekonomi/20250605191316-85-1237028/profil-dua-perusahaan-nikel-yang-diduga-cemari-raja-ampat,2025-06-05,"Dua perusahaan pertambangan nikel, PT GAG Nikel dan PT Kawei Sejahtera Mining, menjadi sorotan atas dugaan mencemari alam Raja Ampat, Papua Barat Daya."
GAG Nikel Buka Suara usai Bahlil Setop Tambang Nikel di Raja Ampat,https://www.cnnindonesia.com/ekonomi/20250605184147-85-1237017/gag-nikel-buka-suara-usai-bahlil-setop-tambang-nikel-di-raja-ampat,2025-06-05,"PT GAG Nikel, anak perusahaan PT Antam Tbk, merespons soal keputusan Menteri ESDM Bahlil Lahadalia menghentikan sementara aktivitas tambang nikel perusahaan di Raja Ampat, Papua Barat Daya."
TelkomGroup Salurkan 946 Hewan Kurban untuk Masyarakat Indonesia,https://www.cnnindonesia.com/ekonomi/20250605175231-625-1236994/telkomgroup-salurkan-946-hewan-kurban-untuk-masyarakat-indonesia,2025-06-05,"Dalam rangka memperingati Hari Raya Iduladha 1446 Hijriah, PT Telkom Indonesia (Persero) Tbk (Telkom) menyerahkan sebanyak 946 hewan kurban yang terdiri dari 219 ekor sapi dan 727 ekor kambing/domba."
Airlangga Tunjukkan Posisi Proaktif RI dalam Negosiasi Internasional,https://www.cnnindonesia.com/ekonomi/20250603212228-97-1236165/airlangga-tunjukkan-posisi-proaktif-ri-dalam-negosiasi-internasional,2025-06-03,"Menteri Koordinator Bidang Perekonomian Airlangga Hartarto melakukan pertemuan strategis dengan United States Trade Representative Jamieson Greer di sela-sela Pertemuan Tingkat Menteri (PTM) Dewan OECD hari pertama di Paris, Prancis, Selasa (3/6)."
"Kena Imbas Tarif Trump, Aktivitas Pabrik China Menyusut pada Mei 2025",https://www.cnnindonesia.com/ekonomi/20250603121508-92-1235876/kena-imbas-tarif-trump-aktivitas-pabrik-china-menyusut-pada-mei-2025,2025-06-03,Aktivitas pabrik di China menyusut untuk pertama kalinya dalam delapan bulan terakhir pada Mei 2025. Hal itu mengindikasikan tarif Amerika Serikat (AS) kini mulai secara langsung merugikan negara perekonomian kedua terbesar tersebut.
Airlangga Serahkan Initial Memorandum Aksesi RI di MCM OECD 2025,https://www.cnnindonesia.com/ekonomi/20250603212234-97-1236166/airlangga-serahkan-initial-memorandum-aksesi-ri-di-mcm-oecd-2025,2025-06-03,"Menteri Koordinator Bidang Perekonomian, Airlangga Hartarto hadir di rangkaian Ministerial Council Meeting (MCM) Organisation for Economic Co-operation and Development (OECD) 2025 di Paris, Prancis, yang diselenggarakan pada 3-4 Juni 2025."
"Menko Perekonomian Bertemu Wamendag Chili di Paris, Perkuat Kemitraan",https://www.cnnindonesia.com/ekonomi/20250603204128-97-1236159/menko-perekonomian-bertemu-wamendag-chili-di-paris-perkuat-kemitraan,2025-06-03,"Menteri Koordinator Bidang Perekonomian, Airlangga Hartarto, menggelar pertemuan bilateral dengan Wakil Menteri Perdagangan Chili, Claudia Sanhueza, di sela-sela Pertemuan Tingkat Menteri (Ministerial Council Meeting/MCM) OECD 2025 di Paris, Selasa (3/6)."
BPKN Minta Pengusaha Travel Penuhi Hak Calon Jemaah Gagal Pergi Haji,https://www.cnnindonesia.com/ekonomi/20250603204000-92-1236157/bpkn-minta-pengusaha-travel-penuhi-hak-calon-jemaah-gagal-pergi-haji,2025-06-03,"Ketua Badan Perlindungan Konsumen Nasional (BPKN) M Mufti Mubarok meminta seluruh Penyelenggara Ibadah Haji Khusus (PIHK), khususnya penyedia layanan haji furoda, untuk tetap memenuhi hak-hak para calon jemaah yang gagal diberangkatkan pada musim haji 2025."
"Temui Dirjen WTO, Menko Airlangga Tekankan Multilateralisme yang Adil",https://www.cnnindonesia.com/ekonomi/20250603201251-97-1236149/temui-dirjen-wto-menko-airlangga-tekankan-multilateralisme-yang-adil,2025-06-03,"Menteri Koordinator Bidang Perekonomian, Airlangga Hartarto, menggelar pertemuan bilateral dengan Direktur Jenderal World Trade Organization (WTO), Ngozi Okonjo-Iweala, di Paris, Selasa (3/6)."
Fahri Usul Pajak Tinggi Buat Rumah dan Hapus Subsidi untuk Pembeli,https://www.cnnindonesia.com/ekonomi/20250603195555-92-1236145/fahri-usul-pajak-tinggi-buat-rumah-dan-hapus-subsidi-untuk-pembeli,2025-06-03,Wakil Menteri Perumahan dan Kawasan Permukiman (PKP) Fahri Hamzah punya dua usul penting demi memuluskan program tiga juta rumah yang dicanangkan Presiden Prabowo Subianto.
AS Kelabakan Gegara China Setop Logam Penting Ini Buntut Perang Tarif,https://www.cnnindonesia.com/ekonomi/20250603192654-92-1236137/as-kelabakan-gegara-china-setop-logam-penting-ini-buntut-perang-tarif,2025-06-03,"Amerika Serikat (AS) tengah dibuat kelabakan setelah China memperketat ekspor logam tanah jarang (rare earth), bahan baku vital yang dibutuhkan untuk teknologi canggih seperti chip, pesawat tempur, kendaraan listrik, dan sistem pertahanan."
INFOGRAFIS: Wangi Uang dari Bisnis Kemenyan,https://www.cnnindonesia.com/ekonomi/20250603191819-95-1236134/infografis-wangi-uang-dari-bisnis-kemenyan,2025-06-03,Ketua Dewan Energi Nasional (DEN) Luhut Binsar Pandjaitan mendorong hilirisasi kemenyan. Luhut melihat tingginya ekspor resin dari Sumatera Utara.
Menkeu Tambah Anggaran Mobil Dinas Eselon 1 Nyaris Rp1 M per Orang,https://www.cnnindonesia.com/ekonomi/20250603184954-532-1236124/menkeu-tambah-anggaran-mobil-dinas-eselon-1-nyaris-rp1-m-per-orang,2025-06-03,Menteri Keuangan Sri Mulyani menambah anggaran penyediaan mobil dinas untuk pejabat eselon I hingga nyaris Rp1 miliar per orang.
"Kementerian PU: Progres Pembangunan Bendungan Mbay di NTT Capai 80,69%",https://www.cnnindonesia.com/ekonomi/20250602202055-97-1235695/kementerian-pu-progres-pembangunan-bendungan-mbay-di-ntt-capai-8069,2025-06-02,"Pemerintah melalui Kementerian Pekerjaan Umum (PU) terus mempercepat pembangunan Bendungan Mbay di Kabupaten Nagekeo, Nusa Tenggara Timur (NTT), sebagai bagian dari upaya memperkuat ketahanan pangan nasional. Hingga akhir Mei 2025, progres konstruksi bendungan tersebut telah mencapai 80,69 persen dan ditargetkan selesai pada Desember 2026."
"Hendra Lembong Resmi Jadi Presdir BCA, Jahja Setiaatmadja Preskom",https://www.cnnindonesia.com/ekonomi/20250602204243-78-1235700/hendra-lembong-resmi-jadi-presdir-bca-jahja-setiaatmadja-preskom,2025-06-02,PT Bank Central Asia (BCA) Tbk resmi mengumumkan susunan pengurus barunya.
China Sudah Investasi Rp70 T di IKN hingga Mei 2025,https://www.cnnindonesia.com/ekonomi/20250602183831-92-1235669/china-sudah-investasi-rp70-t-di-ikn-hingga-mei-2025,2025-06-02,Otorita Ibu Kota Nusantara (OIKN) menyebut China sudah menggelontorkan investasi Rp70 triliun ke IKN sampai dengan Mei 2025.
"'Kuliner Pilihan Lokal' ShopeeFood, Jajan Legendaris hingga Hidden Gem",https://www.cnnindonesia.com/ekonomi/20250602194221-625-1235682/kuliner-pilihan-lokal-shopeefood-jajan-legendaris-hingga-hidden-gem,2025-06-02,"ShopeeFood menggandang konten kreator Gina Angelia dalam program ""Kuliner Pilihan Lokal"", yang membagikan rekomendasi makanan di berbagai kota, sekaligus mengangkat kisah para pelaku usaha UMKM menggunakan fitur dan beragam promosi ShopeeFood untuk memperluas jangkauan bisnis mereka secara digital."
"Orang RI Sudah 'Terjerat' Utang Paylater Rp29,59 T per April 2025",https://www.cnnindonesia.com/ekonomi/20250602170940-78-1235647/orang-ri-sudah-terjerat-utang-paylater-rp2959-t-per-april-2025,2025-06-02,"Otoritas Jasa Keuangan (OJK) mencatat total utang masyarakat Indonesia di layanan Buy Now Pay Later (BNPL) alias paylater mencapai Rp29,59 triliun per April 2025."
Artha Graha Peduli Rayakan Pancasila & Hari Anak di Perumahan REC,https://www.cnnindonesia.com/ekonomi/20250602190511-625-1235678/artha-graha-peduli-rayakan-pancasila-hari-anak-di-perumahan-rec,2025-06-02,"Dalam rangka memperingati Hari Lahir Pancasila dan Hari Anak Internasional, Artha Graha Peduli melalui PT Makmur Elok Graha menggelar perayaan penuh warna dan makna di kawasan Perumahan Rempang Eco City (REC), Batam. Kegiatan ini menjadi ruang belajar sekaligus bersenang-senang bagi anak-anak dan keluarga, dengan tujuan menanamkan nilai persatuan, gotong royong, dan keberagaman budaya sejak usia dini."
Sri Mulyani Hapus Uang Saku Rapat Luar Kantor-Paket Data PNS,https://www.cnnindonesia.com/ekonomi/20250602161423-532-1235608/sri-mulyani-hapus-uang-saku-rapat-luar-kantor-paket-data-pns,2025-06-02,Menteri Keuangan (Menkeu) Sri Mulyani memperketat penggunaan biaya rapat sampai uang saku pejabat dan PNS di 2026 demi efisiensi anggaran.
Pengamat: Cutber Long Weekend Bebani Warga Kelas Menengah Bawah,https://www.cnnindonesia.com/ekonomi/20250602140249-92-1235551/pengamat-cutber-long-weekend-bebani-warga-kelas-menengah-bawah,2025-06-02,Pengamat mengkritik banyaknya cuti bersama yang ditetapkan pemerintah.
Kemenkeu Buka Alasan Patok Anggaran Makan Menteri di Rapat Rp118 Ribu,https://www.cnnindonesia.com/ekonomi/20250602172653-532-1235651/kemenkeu-buka-alasan-patok-anggaran-makan-menteri-di-rapat-rp118-ribu,2025-06-02,Kementerian Keuangan (Kemenkeu) mengungkap alasan menetapkan besaran anggaran maksimal untuk makan per orang adalah Rp118 ribu dan snack Rp53 ribu dalam rapat koordinasi tingkat menteri/wakil menteri atau eselon I dan yang setara.
OJK Sebut Saham Sritex Sudah Layak Ditendang dari Bursa,https://www.cnnindonesia.com/ekonomi/20250602175859-92-1235659/ojk-sebut-saham-sritex-sudah-layak-ditendang-dari-bursa,2025-06-02,Otoritas Jasa Keuangan (OJK) buka suara soal nasib saham PT. Sri Rejeki Isman Tbk alias Sritex yang resmi tutup.
"Obral TV di Transmart Full Day Sale, Diskonnya Tembus Rp2 Jutaan",https://www.cnnindonesia.com/ekonomi/20250601175506-97-1235297/obral-tv-di-transmart-full-day-sale-diskonnya-tembus-rp2-jutaan,2025-06-01,"Selain produk segar, berbagai barang elektronik juga ditawarkan dengan harga miring di momen Transmart Full Day Sale, Minggu (1/6) hari ini. Salah satu yang jadi incaran pengunjung adalah produk televisi berbagai merk."
Berburu Daging Segar Murah di Transmart Full Day Sale Buat Ultah Mama,https://www.cnnindonesia.com/ekonomi/20250601172615-92-1235285/berburu-daging-segar-murah-di-transmart-full-day-sale-buat-ultah-mama,2025-06-01,"Aneka daging segar dengan harga murah tak boleh dilewatkan di momen Transmart Full Day Sale, Minggu (1/6) hari ini."
Kulkas SBS Turun Harga Jutaan Rupiah di Transmart Full Day Sale,https://www.cnnindonesia.com/ekonomi/20250528114841-97-1234063/kulkas-sbs-turun-harga-jutaan-rupiah-di-transmart-full-day-sale,2025-06-01,"Transmart Full Day Sale datang lagi hari ini, Minggu (1/6) dengan diskon besar-besaran untuk berbagai produk unggulan terpilih."
